Mantra Number,Mantra,Chanda,Devata,Rishi,Padpath,URL,ScrapedAtUTC
1530,अ꣢ग्ने꣣ न꣡क्ष꣢त्रम꣣ज꣢र꣣मा꣡ सूर्य꣢꣯ꣳ रोहयो दि꣣वि꣢ । द꣢ध꣣ज्ज्यो꣢ति꣣र्ज꣡ने꣢भ्यः ॥१५३०॥,गायत्री,अग्निः,केतुराग्नेयः,अ꣡ग्ने꣢꣯ । न꣡क्ष꣢꣯त्रम् । अ꣣ज꣡र꣢म् । अ꣣ । ज꣡र꣢꣯म् । आ । सू꣡र्य꣢꣯म् । रो꣣हयः । दि꣣वि꣢ । द꣡ध꣢꣯त् । ज्यो꣡तिः꣢꣯ । ज꣡ने꣢꣯भ्यः ॥१५३०॥,https://www.xn--j2b3a4c.com/samveda/1530,2025-12-06T09:28:38.191855
1542,उ꣡प꣢ त्वा जु꣣ह्वो꣢३꣱म꣡म꣢ घृ꣣ता꣡ची꣢र्यन्तु हर्यत । अ꣡ग्ने꣢ ह꣣व्या꣡ जु꣢षस्व नः ॥१५४२॥,गायत्री,अग्निः,विरूप आङ्गिरसः,उ꣡प꣢꣯ । त्वा꣢ । जु꣢ह्वः । म꣡म꣢꣯ । घृ꣣ता꣡चीः꣢ । य꣣न्तु । हर्यत । अ꣡ग्ने꣢꣯ । ह꣣व्या꣢ । जु꣣षस्व । नः ॥१५४२॥,https://www.xn--j2b3a4c.com/samveda/1542,2025-12-06T09:28:41.051966
1565,यं꣡ जना꣢꣯सो ह꣣वि꣡ष्म꣢न्तो मि꣣त्रं꣢꣫ न स꣣र्पि꣡रा꣢सुतिम् । प्र꣣श꣡ꣳस꣢न्ति꣣ प्र꣡श꣢स्तिभिः ॥१५६५॥,आनुष्टुभः प्रगाथः (गायत्री),अग्निः,गोपवन आत्रेयः,यम् । ज꣡ना꣢꣯सः । ह꣣वि꣡ष्म꣢न्तः । मि꣣त्र꣢म् । मि꣣ । त्र꣢म् । न । स꣣र्पि꣡रा꣢सुतिम् । स꣣र्पिः꣢ । आ꣣सुतिम् । प्रश꣡ꣳस꣢न्ति । प्र꣣ । श꣡ꣳस꣢꣯न्ति । प्र꣡श꣢꣯स्तिभिः । प्र । श꣣स्तिभिः ॥१५६५॥,https://www.xn--j2b3a4c.com/samveda/1565,2025-12-06T09:28:44.267046
1566,प꣡न्या꣢ꣳसं जा꣣त꣡वे꣢दसं꣣ यो꣢ दे꣣व꣢ता꣣त्यु꣡द्य꣢ता । ह꣣व्या꣡न्यै꣢꣯रयद्दि꣣वि꣢ ॥१५६६॥,आनुष्टुभः प्रगाथः (गायत्री),अग्निः,गोपवन आत्रेयः,प꣡न्या꣢꣯ꣳसम् । जा꣣त꣡वे꣢दसम् । जा꣣त꣢ । वे꣣दसम् । यः꣢ । दे꣣व꣡ता꣢ति । उ꣡द्य꣢꣯ता । उत् । य꣣ता । हव्या꣡नि꣢ । ऐ꣡र꣢꣯यत् । दि꣣वि꣢ ॥१५६६॥,https://www.xn--j2b3a4c.com/samveda/1566,2025-12-06T09:28:47.582404
259,इ꣢न्द्र꣣ क्र꣡तुं꣢ न꣣ आ꣡ भ꣢र पि꣣ता꣢ पु꣣त्रे꣢भ्यो꣣ य꣡था꣢ । शि꣡क्षा꣢ णो अ꣣स्मि꣡न्पु꣢रुहूत꣣ या꣡म꣢नि जी꣣वा꣡ ज्योति꣢꣯रशीमहि ॥२५९॥,बृहती,इन्द्रः,वसिष्ठो मैत्रावरुणिः,इ꣢न्द्र꣢꣯ । क्र꣡तु꣢꣯म् । नः꣣ । आ꣢ । भ꣣र । पिता꣢ । पु꣣त्रे꣡भ्यः꣢ । पु꣣त् । त्रे꣡भ्यः꣢꣯ । य꣡था꣢꣯ । शि꣡क्ष꣢꣯ । नः꣣ । अस्मि꣢न् । पु꣣रुहूत । पुरु । हूत । या꣡म꣢꣯नि । जी꣣वाः꣢ । ज्यो꣡तिः꣢꣯ । अ꣣शीमहि ॥२५९॥,https://www.xn--j2b3a4c.com/samveda/259,2025-12-06T09:32:43.981946
346,श्रु꣣धी꣡ हवं꣢꣯ तिर꣣श्च्या꣢꣫ इन्द्र꣣ य꣡स्त्वा꣢ सप꣣र्य꣡ति꣢ । सु꣣वी꣡र्य꣢स्य꣣ गो꣡म꣢तो रा꣣य꣡स्पू꣡र्धि म꣣हा꣡ꣳ अ꣢सि ॥३४६॥,अनुष्टुप्,इन्द्रः,तिरश्चीराङ्गिरसः,श्रु꣣धि꣢ । ह꣡व꣢꣯म् । ति꣣रश्च्याः꣢ । ति꣣रः । च्याः꣢ । इ꣡न्द्र꣢꣯ । यः । त्वा꣣ । सपर्य꣡ति꣢ । सु꣣वीर्य꣢स्य । सु꣣ । वी꣡र्य꣢꣯स्य । गो꣡म꣢꣯तः । रा꣣यः꣢ । पू꣣र्धि । महा꣢न् । अ꣣सि ॥३४६॥,https://www.xn--j2b3a4c.com/samveda/346,2025-12-06T09:32:47.064569
383,तं꣢ ते꣣ म꣡दं꣢ गृणीमसि꣣ वृ꣡ष꣢णं पृ꣣क्षु꣡ सा꣢स꣣हि꣢म् । उ꣣ लोककृत्नु꣡म꣢द्रिवो हरि꣣श्रि꣡य꣢म् ॥३८३॥,उष्णिक्,इन्द्रः,गोषूक्त्यश्वसूक्तिनौ काण्वायनौ,त꣢म् । ते꣣ । म꣡द꣢꣯म् । गृ꣣णीमसि । वृ꣡ष꣢꣯णम् । पृ꣣क्षु꣢ । सा꣣सहि꣢म् । उ꣣ । लोककृत्नु꣢म् । लो꣣क । कृत्नु꣢म् । अ꣣द्रिवः । अ । द्रिवः । हरिश्रि꣡य꣢म् । ह꣣रि । श्रि꣡य꣢꣯म् ॥३८३॥,https://www.xn--j2b3a4c.com/samveda/383,2025-12-06T09:32:51.500151
500,त꣢र꣣त्स꣢ म꣣न्दी꣡ धा꣢वति꣣ धा꣡रा꣢ सु꣣त꣡स्यान्ध꣢꣯सः । त꣢र꣣त्स꣢ म꣣न्दी꣡ धा꣢वति ॥५००॥,गायत्री,पवमानः सोमः,अवत्सारः काश्यपः,त꣡र꣢꣯त् । सः । म꣣न्दी꣢ । धा꣣वति । धा꣡रा꣢꣯ । सु꣣त꣡स्य꣢ । अ꣡न्ध꣢꣯सः । त꣡र꣢꣯त् । सः । म꣣न्दी꣢ । धा꣣वति ॥५००॥,https://www.xn--j2b3a4c.com/samveda/500,2025-12-06T09:32:56.856502
518,अ꣣भि꣡ सोमा꣢꣯स आ꣣य꣢वः꣣ प꣡व꣢न्ते꣣ म꣢द्यं꣣ म꣡द꣢म् । स꣣मु꣡द्रस्याधि꣢꣯ वि꣣ष्ट꣡पे꣢ मनी꣣षि꣡णो꣢ मत्स꣣रा꣡सो꣢ मद꣣च्यु꣡तः꣢ ॥५१८॥,बृहती,पवमानः सोमः,सप्तर्षयः,अ꣣भि꣢ । सो꣡मा꣢꣯सः । आ꣣य꣡वः꣢ । प꣡व꣢꣯न्ते । म꣡द्य꣢꣯म् । म꣡द꣢꣯म् । स꣣मुद्र꣡स्य꣢ । स꣣म् । उद्र꣡स्य꣢ । अ꣡धि꣢꣯ । वि꣣ष्ट꣡पे꣢ । म꣣नीषि꣡णः꣢ । म꣣त्सरा꣡सः꣢ । म꣣दच्यु꣡तः꣢ । म꣣द । च्यु꣡तः꣢꣯ ॥५१८॥,https://www.xn--j2b3a4c.com/samveda/518,2025-12-06T09:33:00.471235
534,प्र꣢ ते꣣ धा꣢रा꣣ म꣡धु꣢मतीरसृग्र꣣न्वा꣢रं꣣ य꣢त्पू꣣तो꣢ अ꣣त्ये꣡ष्यव्य꣢꣯म् । प꣡व꣢मान꣣ प꣡व꣢से꣣ धा꣡म꣢ गो꣡नां꣢ ज꣣न꣢य꣣न्त्सू꣡र्य꣢मपिन्वो अ꣣र्कैः꣢ ॥५३४॥,त्रिष्टुप्,पवमानः सोमः,पराशरः शाक्त्यः,प्र꣢ । ते꣣ । धा꣡राः꣢꣯ । म꣡धु꣢꣯मतीः । अ꣣सृग्रन् । वा꣡र꣢꣯म् । यत् । पू꣣तः꣢ । अ꣣त्ये꣡षि꣢ । अ꣣ति । ए꣡षि꣢꣯ । अ꣡व्य꣢꣯म् । प꣡व꣢꣯मान । प꣡व꣢꣯से । धा꣡म꣢꣯ । गो꣡ना꣢꣯म् । ज꣣न꣡य꣢न् । सू꣡र्य꣢꣯म् । अ꣣पिन्वः । अर्कैः꣢ ॥५३४॥,https://www.xn--j2b3a4c.com/samveda/534,2025-12-06T09:33:02.941468
570,प्रा꣣णा꣡ शिशु꣢꣯र्म꣣ही꣡ना꣢ꣳ हि꣣न्व꣢न्नृ꣣त꣢स्य꣣ दी꣡धि꣢तिम् । वि꣢श्वा꣣ प꣡रि꣢ प्रि꣣या꣡ भु꣢व꣣द꣡ध꣢ द्वि꣣ता꣢ ॥५७०॥,उष्णिक्,पवमानः सोमः,त्रित आप्त्यः,प्रा꣣णा꣢ । प्र꣣ । आना꣢ । शि꣡शुः꣢꣯ । म꣣ही꣡ना꣢म् । हि꣣न्व꣢न् । ऋ꣣त꣡स्य꣢ । दी꣡धि꣢꣯तिम् । वि꣡श्वा꣢꣯ । प꣡रि꣢꣯ । प्रि꣣या꣢ । भु꣣वत् । अ꣡ध꣢꣯ । द्वि꣣ता꣢ ॥५७०॥,https://www.xn--j2b3a4c.com/samveda/570,2025-12-06T09:33:06.432178
594,अ꣣ह꣡म꣢स्मि प्रथम꣣जा꣡ ऋ꣣त꣢स्य꣣ पू꣡र्वं꣢ दे꣣वे꣡भ्यो꣢ अ꣣मृ꣡त꣢स्य꣣ ना꣡म꣢ । यो꣢ मा꣣ द꣡दा꣢ति꣣ स꣢꣫ इदे꣣व꣡मा꣢वद꣣ह꣢꣫मन्न꣣म꣡न्न꣢म꣣द꣡न्त꣢मद्मि ॥५९४,त्रिष्टुप्,अन्नम्,आत्मा,अ꣣ह꣢म् । अ꣣स्मि । प्रथमजाः꣢ । प्र꣣थम । जाः꣢ । ऋ꣣त꣡स्य꣢ । पू꣡र्व꣢꣯म् । दे꣣वे꣡भ्यः꣢ । अ꣣मृ꣡त꣢स्य । अ꣣ । मृ꣡त꣢꣯स्य । ना꣡म꣢꣯ । यः । मा꣣ । द꣡दा꣢꣯ति । सः । इत् । ए꣣व꣢ । मा꣣ । अवत् । अह꣢म् । अ꣡न्न꣢꣯म् । अ꣡न्न꣢꣯म् । अ꣣द꣡न्त꣢म् । अ꣣द्मि ॥५९४॥,https://www.xn--j2b3a4c.com/samveda/594,2025-12-06T09:33:09.685307
825,ए꣣वा꣢ रा꣣ति꣡स्तु꣢विमघ꣣ वि꣡श्वे꣢भिर्धायि धा꣣तृ꣡भिः꣢ । अ꣡धा꣢ चिदिन्द्र नः꣣ स꣡चा꣢ ॥८२५॥,गायत्री,इन्द्रः,श्रुतकक्षः सुकक्षो वा आङ्गिरसः,ए꣣व꣢ । रा꣣तिः꣢ । तु꣣विमघ । तुवि । मघ । वि꣡श्वे꣢꣯भिः । धा꣣यि । धातृ꣡भिः꣢ । अ꣡ध꣢꣯ । चि꣣त् । इन्द्र । नः । स꣡चा꣢꣯ ॥८२५॥,https://www.xn--j2b3a4c.com/samveda/825,2025-12-06T09:33:21.523445
1060,आ꣡ ययो꣢꣯स्त्रि꣣ꣳश꣢तं꣣ त꣡ना꣢ स꣣ह꣡स्रा꣢णि च꣣ द꣡द्म꣢हे । त꣢र꣣त्स꣢ म꣣न्दी꣡ धा꣢वति ॥१०६०॥,गायत्री,पवमानः सोमः,अवत्सारः काश्यपः,आ꣢ । य꣡योः꣢꣯ । त्रि꣣ꣳश꣡त꣢म् । त꣡ना꣢꣯ । स꣣ह꣡स्रा꣢णि । च꣣ । द꣡द्म꣢꣯हे । त꣡र꣢꣯त् । सः । म꣣न्दी꣢ । धा꣣वति ॥१०६०॥,https://www.xn--j2b3a4c.com/samveda/1060,2025-12-06T09:33:25.097083
1066,श꣣के꣡म꣢ त्वा स꣣मि꣡ध꣢ꣳ सा꣣ध꣢या꣣ धि꣢य꣣स्त्वे꣢ दे꣣वा꣢ ह꣣वि꣡र꣢द꣣न्त्या꣡हु꣢तम् । त्व꣡मा꣢दि꣣त्या꣡ꣳआ व꣢꣯ह꣣ तान्ह्यु꣢३꣱श्म꣡स्यग्ने꣢꣯ स꣣ख्ये꣡ मा रि꣢꣯षामा व꣣यं꣡ तव꣢꣯ ॥१०६६॥,जगती,अग्निः,कुत्स आङ्गिरसः,श꣣के꣡म꣢ । त्वा꣣ । समि꣡ध꣢म् । स꣣म् । इ꣡ध꣢꣯म् । सा꣣ध꣡य꣢ । धि꣡यः꣢꣯ । त्वे꣡इति꣢ । दे꣣वाः꣢ । ह꣣विः꣢ । अ꣣दन्ति । आ꣡हु꣢꣯तम् । आ । हु꣣तम् । त्व꣢म् । आ꣣दित्या꣢न् । आ꣣ । दित्या꣢न् । आ । व꣣ह । ता꣢न् । हि । उ꣣श्म꣡सि꣢ । अ꣡ग्ने꣢꣯ । स꣣ख्ये꣢ । स꣣ । ख्ये꣢ । मा । रि꣣षाम । वय꣢म् । त꣡व꣢꣯ ॥१०६६॥,https://www.xn--j2b3a4c.com/samveda/1066,2025-12-06T09:33:28.294283
1070,भि꣣न्धि꣢꣫ विश्वा꣣ अ꣢प꣣ द्वि꣢षः꣣ प꣢रि꣣ बा꣡धो꣢ ज꣣ही꣡ मृधः꣢꣯ । व꣡सु꣢ स्पा꣣र्हं꣡ तदा भ꣢꣯र ॥१०७०॥,गायत्री,इन्द्रः,त्रिशोकः काण्वः,भि꣣न्धि꣢ । वि꣡श्वाः꣢꣯ । अ꣡प꣢꣯ । द्वि꣡षः꣢꣯ । प꣡रि꣢꣯ । बा꣡धः꣢꣯ । ज꣣हि꣢ । मृ꣡धः꣢꣯ । व꣡सु꣢꣯ । स्पा꣣र्ह꣢म् । तत् । आ । भ꣣र ॥१०७०॥,https://www.xn--j2b3a4c.com/samveda/1070,2025-12-06T09:33:31.325602
1126,ना꣢भा꣣ ना꣡भिं꣢ न꣣ आ꣡ द꣢दे꣣ च꣡क्षु꣢षा꣣ सू꣡र्यं꣢ दृ꣣शे꣢ । क꣣वे꣡रप꣢꣯त्य꣣मा꣡ दु꣢हे ॥११२६॥,गायत्री,पवमानः सोमः,असितः काश्यपो देवलो वा,ना꣡भा꣢꣯ । ना꣡भि꣢꣯म् । नः꣣ । आ꣢ । द꣣दे । च꣡क्षु꣢꣯षा । सू꣡र्य꣢꣯म् । दृ꣡शे꣢ । क꣣वेः꣢ । अ꣡प꣢꣯त्यम् । आ । दु꣣हे ॥११२६॥,https://www.xn--j2b3a4c.com/samveda/1126,2025-12-06T09:33:39.406000
1140,मू꣣र्धा꣡नं꣢ दि꣣वो꣡ अ꣢र꣣तिं꣡ पृ꣢थि꣣व्या꣡ वै꣢श्वान꣣र꣢मृ꣣त꣢꣯ आ जा꣣त꣢म꣣ग्नि꣢म् । क꣣वि꣢ꣳ स꣣म्रा꣢ज꣣म꣡ति꣢थिं꣣ ज꣡ना꣢नामा꣣स꣢न्नः꣣ पा꣡त्रं꣢ जनयन्त दे꣣वाः꣢ ॥११४०॥,त्रिष्टुप्,अग्निः,भरद्वाजो बार्हस्पत्यः,मू꣣र्धा꣡न꣢म् । दि꣣वः꣢ । अ꣣रति꣢म् । पृ꣣थिव्याः꣢ । वै꣣श्वानर꣢म् । वै꣣श्व । नर꣢म् । ऋ꣣ते꣢ । आ । जा꣣त꣢म् । अ꣣ग्नि꣢म् । क꣣वि꣢म् । सम्रा꣡ज꣢म् । स꣣म् । रा꣡ज꣢꣯म् । अ꣡ति꣢꣯थिम् । ज꣡ना꣢꣯नाम् । आ꣣स꣢न् । नः꣣ । पा꣡त्र꣢꣯म् । ज꣣नयन्त । देवाः ॥११४०॥,https://www.xn--j2b3a4c.com/samveda/1140,2025-12-06T09:33:42.255265
1183,पु꣣नानः꣢ क꣣ल꣢शे꣣ष्वा꣡ वस्त्रा꣢꣯ण्यरु꣣षो꣡ हरिः꣢꣯ । प꣢रि꣣ ग꣡व्या꣢न्यव्यत ॥११८३॥,गायत्री,पवमानः सोमः,असितः काश्यपो देवलो वा,पुनानः꣢ । क꣣ल꣡शे꣢षु । आ । व꣡स्त्रा꣢꣯णि । अ꣣रुषः꣢ । ह꣡रिः꣢꣯ । प꣡रि꣢꣯ । ग꣡व्या꣢꣯नि । अ꣣व्यत ॥११८३॥,https://www.xn--j2b3a4c.com/samveda/1183,2025-12-06T09:33:46.397046
1242,शु꣣क्रः꣡ प꣢वस्व दे꣣वे꣡भ्यः꣢ सोम दि꣣वे꣡ पृ꣢थि꣣व्यै꣡ शं च꣢꣯ प्र꣣जा꣡भ्यः꣢ ॥१२४२॥,द्विपदा विराट् पङ्क्तिः,पवमानः सोमः,अग्नयो धिष्ण्या ऐश्वराः,शु꣣क्रः꣢ । प꣣वस्व । देवे꣡भ्यः꣢꣯ । सो꣣म । दिवे꣢ । पृ꣣थिव्यै꣢ । शम् । च꣣ । प्रजा꣡भ्यः꣢ । प्र꣣ ।  जा꣡भ्यः꣢꣯ ॥१२४२॥,https://www.xn--j2b3a4c.com/samveda/1242,2025-12-06T09:33:52.573734
